Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
1,1,27,1,0,748,1,3,3,3,1,2,1,1,2,2,4,4,3,1,65,46,0
1,1,28,0,1,129,4,2,4,4,5,4,5,5,4,5,3,1,3,5,3,8,0
0,0,23,1,0,331,5,0,5,2,5,5,5,5,3,2,5,4,4,5,0,0,1
1,1,55,1,1,3128,4,4,4,4,5,4,5,5,5,5,5,4,5,3,23,4,1
1,1,38,1,1,1448,3,3,3,3,1,3,1,4,4,4,4,4,4,5,0,22,1
1,1,24,1,1,588,1,4,4,4,1,1,1,1,1,1,1,1,1,1,0,3,0
0,1,52,0,0,746,4,4,4,2,3,5,4,5,5,4,5,4,5,4,108,105,0
0,1,48,1,1,733,5,5,5,5,5,5,5,4,4,4,4,5,4,3,54,36,1
1,1,30,1,1,2919,5,5,5,5,3,4,3,3,3,1,4,1,3,3,0,30,1
0,0,25,1,0,358,2,0,2,1,2,2,2,2,3,5,4,2,4,2,0,0,0
0,1,40,1,1,140,5,5,5,5,3,4,4,4,4,4,5,4,4,3,0,0,1
0,1,36,1,1,2702,5,5,5,5,2,3,1,4,4,4,4,4,4,1,0,0,1
1,0,39,1,0,305,2,0,2,1,3,2,3,3,2,3,4,1,1,3,2,0,0
1,1,73,1,1,1973,1,1,1,1,4,4,4,5,5,4,5,3,5,4,0,0,1
0,1,30,1,1,402,2,2,2,2,2,2,2,2,3,4,2,4,3,2,0,0,0
0,1,51,1,0,942,4,2,2,2,5,4,3,4,4,4,4,4,4,4,44,32,0
1,1,59,0,0,327,1,0,5,3,5,5,5,5,2,2,2,3,1,5,0,0,0
1,1,38,1,0,725,2,4,4,4,2,2,2,2,1,1,4,1,4,2,35,30,0
1,1,50,1,1,2540,1,1,1,1,5,5,5,5,4,5,5,5,4,5,139,115,1
1,1,27,1,1,909,1,1,1,1,2,2,2,2,5,4,4,3,4,2,10,6,1
0,1,25,1,1,693,2,4,4,4,2,1,2,1,4,2,3,2,4,2,32,155,0
1,1,41,1,1,223,3,3,3,3,4,5,5,5,5,5,4,3,5,5,1,0,1
0,1,27,1,0,563,5,2,2,2,5,5,5,5,2,1,3,3,5,5,2,0,1
0,1,34,1,1,1609,5,5,5,5,1,3,4,5,5,5,5,4,5,4,0,2,1
0,1,14,0,0,329,1,4,1,3,5,1,3,5,1,1,3,3,3,5,29,34,0
1,1,29,0,0,240,5,5,0,1,2,0,2,2,3,4,5,4,4,2,3,0,1
1,1,43,1,1,842,3,3,3,3,5,4,5,5,5,5,5,4,5,4,29,23,1
0,1,26,1,1,2169,1,1,1,1,4,4,4,4,1,4,4,3,3,4,0,0,1
1,1,30,0,0,589,1,5,1,3,3,1,3,3,4,5,5,4,4,3,8,1,0
0,1,32,1,1,2273,1,2,2,2,1,1,1,1,4,2,3,1,3,1,0,0,0
1,1,47,1,1,1721,3,3,3,3,3,3,4,4,4,4,4,5,4,3,0,0,1
1,1,45,1,1,1464,3,3,3,3,5,5,4,4,4,4,4,4,4,4,0,0,1
0,0,23,1,1,333,4,2,4,5,2,4,2,2,4,3,5,3,4,2,15,8,1
0,1,55,1,1,2248,3,3,3,3,4,4,4,5,5,5,5,4,5,3,0,0,1
1,1,12,1,0,528,4,3,3,3,4,4,3,4,4,4,4,2,4,4,0,19,0
0,1,66,0,0,414,3,5,3,3,3,1,4,4,4,3,4,4,4,3,0,0,0
0,1,51,1,0,283,4,4,4,4,2,3,3,4,4,4,4,4,4,3,36,29,1
1,1,68,1,0,296,3,1,5,5,3,3,3,3,1,4,4,3,3,3,0,0,0
1,1,46,1,1,502,3,1,5,1,4,3,4,3,3,3,3,4,3,1,0,19,0
1,1,36,0,0,315,4,2,4,4,1,4,1,1,1,2,3,3,3,1,0,0,0
0,1,44,1,0,599,2,3,2,3,1,3,3,3,3,2,3,2,3,3,0,0,0
0,1,40,1,1,1703,4,4,4,4,4,3,5,5,5,5,5,5,5,5,14,13,1
1,1,54,1,1,1773,3,4,4,4,4,4,3,3,3,3,3,2,3,1,0,0,0
1,0,26,1,1,1123,5,5,5,2,3,5,3,3,5,3,5,4,4,3,0,0,1
0,1,65,1,1,2679,2,4,4,4,2,2,2,2,2,2,2,4,2,3,0,0,0
1,1,58,0,1,295,3,5,3,2,3,4,4,5,5,3,5,4,5,3,0,0,0
1,1,11,0,0,373,2,4,2,3,5,2,4,5,5,4,5,5,2,5,15,10,0
1,1,47,1,0,227,5,3,3,3,5,5,5,5,2,4,5,2,2,5,0,0,1
1,1,16,0,0,331,3,2,3,3,2,3,1,2,2,5,3,4,3,2,0,0,0
1,1,46,1,0,671,1,4,4,4,1,1,1,1,4,3,3,4,4,1,0,0,0
0,1,53,1,1,575,2,2,2,2,5,5,4,4,4,4,4,3,4,5,0,0,1
0,1,49,1,1,2450,3,5,5,5,1,4,4,1,1,1,3,3,1,2,1,0,0
0,1,22,1,0,622,3,3,3,3,3,3,2,3,2,2,3,2,4,3,0,5,0
1,1,43,1,1,1936,4,5,4,4,3,5,5,5,5,5,5,4,5,3,0,8,1
0,1,22,0,0,533,4,5,4,3,2,4,2,2,5,4,4,4,5,2,0,1,0
1,1,37,1,1,3549,3,3,3,3,5,5,5,5,5,5,5,5,5,5,169,184,1
0,0,26,1,1,723,4,4,4,4,3,4,3,3,5,4,5,3,4,3,35,42,1
1,1,47,1,0,446,3,1,1,1,3,3,3,3,4,5,3,3,4,3,96,91,0
1,1,57,0,0,1061,1,1,1,2,1,1,2,1,2,4,1,4,1,1,0,0,0
1,1,47,1,1,2910,5,5,5,5,3,4,4,2,2,2,2,3,2,5,13,0,1
0,0,28,1,0,718,2,2,2,4,5,2,4,5,5,2,2,3,1,5,42,30,0
0,1,28,1,1,2700,4,5,5,5,4,4,4,2,3,3,3,4,3,4,136,163,0
1,1,22,0,0,1587,2,4,2,2,3,2,3,3,3,2,3,4,5,3,0,0,0
0,1,33,0,0,451,4,3,4,3,5,4,5,5,4,2,3,4,3,5,0,0,1
0,1,51,1,1,110,2,2,2,2,5,4,4,4,4,5,4,5,4,3,0,0,1
1,1,44,1,1,296,3,3,5,3,4,5,5,5,5,5,5,5,5,3,0,0,1
1,1,52,1,1,806,4,4,4,4,2,5,5,5,5,5,5,4,5,4,1,0,1
1,1,26,1,1,2475,4,4,4,4,2,2,2,5,4,5,5,2,5,2,0,0,1
1,1,54,1,1,1849,1,1,1,1,2,4,5,2,2,2,2,3,2,4,0,0,1
0,1,7,0,0,231,1,5,1,1,4,1,2,4,5,4,5,3,3,4,0,0,0
0,1,35,1,1,3835,5,5,5,5,2,4,5,5,5,5,5,3,5,4,0,0,1
1,1,46,1,1,3479,3,3,5,3,2,4,5,4,4,4,5,3,4,5,37,46,1
1,1,34,1,1,190,3,3,3,3,5,4,5,5,5,5,4,4,5,4,0,0,1
0,1,36,1,1,1528,1,2,2,2,5,4,3,1,1,2,1,4,1,1,1,8,0
1,1,42,1,1,328,4,4,4,4,4,4,4,5,5,5,5,4,5,5,24,15,1
0,1,43,1,0,846,5,3,3,3,2,1,3,4,4,5,4,2,4,1,0,0,1
0,1,35,0,0,342,3,3,3,4,3,3,3,3,3,3,3,1,4,3,0,0,0
0,1,34,0,0,888,1,2,1,4,4,1,4,4,2,1,3,3,3,4,2,9,0
1,1,43,0,0,427,2,4,2,4,2,3,4,5,2,3,4,4,4,4,159,134,0
1,1,43,0,0,1208,2,1,2,3,1,2,1,1,4,1,3,3,4,1,3,0,0
0,1,54,1,1,2795,0,0,0,4,5,1,3,1,1,1,1,2,1,4,0,0,1
0,1,28,0,0,584,3,4,3,4,5,3,5,5,4,5,5,3,4,5,0,1,0
0,0,21,1,1,1009,4,4,4,1,5,4,5,5,5,5,4,4,5,5,67,65,1
1,0,25,1,1,473,3,5,3,2,4,3,4,4,5,5,1,5,2,4,4,2,0
1,1,68,1,1,3939,1,5,5,5,3,3,2,1,1,1,1,1,1,1,17,16,0
0,0,35,1,0,421,4,2,4,4,1,4,1,1,4,5,3,3,4,1,0,0,0
1,0,16,1,0,835,1,1,1,1,3,1,2,3,4,3,5,4,5,3,0,0,0
1,1,38,1,1,173,5,5,3,5,3,5,3,4,4,4,4,1,4,5,80,81,1
0,1,37,1,1,236,3,1,4,1,3,3,3,3,4,3,3,3,3,3,1,0,0
1,1,39,1,1,395,2,1,1,1,3,3,3,2,2,2,2,1,2,4,0,4,0
0,1,56,1,1,606,2,2,2,2,4,5,4,5,5,5,5,3,5,4,1,0,1
1,1,22,0,0,580,0,4,0,4,4,0,4,4,3,4,4,5,4,4,2,0,1
0,1,43,0,0,472,4,5,4,3,5,1,2,2,2,4,4,5,2,1,0,0,1
0,0,28,1,1,1303,4,4,4,3,3,4,3,3,5,4,4,5,5,3,0,0,0
1,1,28,1,1,2164,4,4,4,4,5,5,5,5,3,5,4,3,5,5,6,3,1
1,1,51,1,0,1104,4,2,1,2,4,4,4,4,4,1,5,1,3,4,14,0,1
0,1,8,0,0,425,4,0,4,3,1,4,1,1,5,3,5,5,5,1,0,0,1
0,1,56,0,0,990,4,5,4,1,4,4,5,3,3,4,3,5,3,3,65,68,0
1,1,30,0,0,592,3,3,3,3,4,3,1,4,4,3,3,5,5,4,0,0,0
1,1,9,0,0,584,1,1,1,4,2,1,2,2,1,4,4,3,4,2,18,16,0
0,1,40,0,0,1127,4,4,4,1,2,4,2,2,3,2,5,3,5,2,0,0,0
1,1,41,1,1,868,1,1,1,1,2,4,5,5,5,4,5,5,5,3,0,0,1
1,1,62,0,0,583,3,2,3,3,5,3,5,5,4,3,4,1,3,5,7,3,0
0,1,23,1,0,250,0,4,0,3,3,0,3,3,3,5,4,1,1,3,54,31,1
0,1,16,0,0,607,1,4,0,3,3,0,4,3,3,5,5,3,4,3,27,20,0
1,1,10,1,1,1750,3,3,3,3,4,4,4,4,3,3,3,4,4,4,0,0,1
0,0,25,1,1,1165,3,3,4,3,4,4,4,4,4,5,4,1,3,4,1,0,0
0,1,38,0,0,409,2,5,2,5,1,2,1,1,2,5,2,4,2,1,0,0,0
0,1,33,1,1,1674,3,3,3,3,2,5,5,2,2,2,2,2,2,1,0,0,1
0,1,54,1,1,2369,3,3,3,3,3,4,4,4,4,4,4,3,4,3,82,62,1
1,1,23,1,1,3552,1,1,1,1,5,5,5,5,5,4,5,3,5,5,18,0,1
0,0,26,1,1,679,2,0,2,2,2,2,2,2,5,3,2,2,2,2,53,42,0
0,1,37,1,1,2033,2,2,2,2,5,4,4,4,4,4,4,5,4,3,0,0,1
1,1,10,0,0,928,3,5,3,4,5,3,5,5,3,3,4,5,4,5,0,1,0
0,1,50,1,1,1576,3,3,3,3,4,5,4,4,4,4,4,4,4,5,6,37,1
1,1,64,0,0,261,4,3,0,2,1,0,1,1,2,4,4,2,3,1,3,7,0
0,0,23,1,0,1368,2,2,2,1,1,2,1,1,1,3,3,5,3,1,0,10,0
1,1,33,0,0,1050,5,4,5,4,5,5,5,5,3,1,4,4,4,5,0,0,1
1,0,29,1,1,1605,1,1,1,2,3,1,3,3,5,2,3,3,4,3,27,1,0
1,0,22,1,1,1190,1,2,1,3,2,1,2,2,2,2,3,3,2,2,0,0,0
1,1,31,0,0,853,1,5,1,2,1,1,1,1,4,3,5,4,4,1,13,13,0
1,1,78,1,1,519,2,3,3,3,2,2,2,2,3,1,4,1,4,2,0,14,0
1,1,63,0,1,331,3,4,3,4,2,4,5,2,2,3,2,5,2,5,0,0,0
0,1,26,1,1,510,5,5,5,5,5,5,5,5,1,3,5,5,5,5,149,168,1
1,1,53,1,1,1846,3,3,3,3,4,4,4,4,4,5,4,5,4,3,10,1,1
0,0,46,1,1,2704,4,4,4,2,4,4,4,4,3,4,4,4,4,4,0,0,0
0,1,56,0,0,2116,1,1,1,3,4,3,4,1,1,1,5,2,1,4,0,0,0
0,1,38,1,0,792,5,3,4,4,5,5,5,5,3,4,3,4,5,5,0,0,1
0,1,27,1,1,2304,5,5,5,5,5,5,5,5,4,5,4,4,5,5,48,28,1
0,1,15,0,0,235,1,4,1,3,2,1,2,2,3,4,5,5,4,2,0,0,0
0,1,49,1,1,3496,3,3,3,3,4,5,4,4,4,4,4,3,4,3,0,0,1
1,1,9,0,0,533,2,5,2,1,2,2,3,2,3,4,4,5,4,2,28,11,0
0,1,61,1,1,2101,1,1,1,1,4,4,4,4,4,4,4,4,4,3,4,0,1
1,1,51,1,1,409,3,4,4,4,5,3,4,3,3,3,3,1,3,2,0,0,0
0,1,23,1,1,2402,5,5,5,5,4,5,4,4,3,3,4,4,5,4,17,34,1
1,0,24,1,0,900,4,4,4,3,5,4,4,5,1,2,3,2,3,5,0,0,0
0,1,21,0,1,1635,5,2,5,3,2,5,2,2,3,5,4,2,4,2,28,9,1
1,1,28,0,0,191,3,1,3,1,3,3,3,3,3,5,1,3,2,3,0,0,0
0,1,58,1,1,1515,2,2,2,2,2,4,5,4,4,4,4,3,4,4,32,14,1
1,1,52,0,0,231,3,5,3,3,5,3,3,5,4,2,5,5,4,5,20,39,0
0,1,51,0,0,393,1,5,1,4,2,3,4,1,1,1,1,1,1,2,3,4,0
0,1,12,0,0,1444,4,4,3,2,2,3,2,2,4,3,4,5,5,2,47,40,0
0,1,17,1,1,2402,5,3,3,3,5,5,5,4,3,2,1,5,2,5,0,0,1
0,1,7,0,0,496,3,4,3,2,3,3,3,3,4,2,4,3,5,3,0,0,0
0,0,39,1,1,357,1,1,1,1,1,1,1,4,5,1,1,1,1,1,182,194,0
0,1,49,1,1,280,3,3,3,3,4,4,4,5,5,5,5,3,5,4,0,0,1
1,1,31,1,1,3785,0,0,0,1,5,5,5,5,4,5,5,4,4,5,0,56,1
0,0,55,1,0,328,1,4,0,3,3,0,2,3,2,3,4,1,2,3,0,3,0
0,1,65,1,0,162,3,4,4,4,3,3,3,3,3,3,3,1,3,4,0,0,0
0,1,39,1,1,3781,4,4,4,4,3,5,4,5,5,5,5,3,5,5,0,0,1
1,1,31,1,1,1862,4,4,4,4,4,4,4,4,3,4,4,4,5,4,10,9,1
0,1,48,1,0,978,5,5,2,5,2,2,3,5,5,5,5,3,5,5,0,3,1
0,1,58,1,0,1189,4,2,2,2,3,2,2,5,5,4,5,5,5,4,0,0,1
1,1,43,1,1,3600,5,5,2,5,3,5,4,5,5,5,5,5,5,5,0,0,1
1,1,32,0,0,2125,2,1,2,3,1,2,1,1,2,1,3,1,3,1,0,12,0
1,1,28,1,1,874,2,4,2,2,4,4,4,4,3,5,4,4,4,4,0,0,1
1,1,38,0,1,1145,2,5,2,2,4,4,5,3,3,2,3,4,3,5,0,0,0
0,1,34,1,1,2475,2,3,2,2,5,5,5,5,5,3,4,5,3,5,30,9,1
1,0,22,1,0,89,3,4,3,2,5,3,5,5,2,4,3,2,5,5,0,0,0
0,1,56,1,1,3867,4,4,4,4,4,3,4,1,1,1,4,4,1,4,0,0,0
0,1,50,1,1,3377,3,3,3,3,4,5,4,4,4,5,4,4,4,5,0,0,1
1,1,22,1,0,640,3,4,4,4,3,4,5,3,5,1,5,4,3,3,14,0,1
0,0,26,1,1,266,3,0,3,4,3,3,5,3,2,1,4,3,3,3,0,8,0
0,1,42,1,1,3663,2,2,2,2,5,4,1,5,5,5,5,4,5,3,0,0,1
0,1,25,1,1,3208,5,5,5,5,4,4,4,4,3,5,5,5,4,4,4,0,1
0,1,51,1,1,2121,2,2,2,2,3,4,4,5,5,5,5,5,5,3,88,75,1
1,1,43,1,1,1452,2,1,2,2,3,2,3,4,4,4,4,3,4,3,14,0,1
0,1,53,1,1,3311,4,4,4,4,3,5,4,4,4,4,4,4,4,5,0,0,1
1,1,25,0,0,845,2,4,2,3,1,2,1,1,3,2,5,3,5,1,0,0,0
1,0,30,1,0,127,2,0,2,4,4,2,5,4,4,1,1,5,2,4,9,0,0
0,1,29,1,0,828,5,5,5,5,5,5,5,5,3,3,5,1,5,5,17,5,1
1,1,39,1,1,2548,2,2,2,2,5,5,5,5,5,5,5,5,5,4,49,50,1
1,1,13,0,1,862,3,3,3,4,5,3,5,5,3,1,3,1,4,5,1,0,0
1,1,56,1,1,1670,1,1,1,1,2,4,4,4,4,4,4,5,4,3,0,0,1
0,1,25,1,1,1725,2,2,4,4,2,2,2,2,4,1,1,4,1,2,34,18,0
1,1,27,1,1,3036,4,2,4,4,4,5,4,4,4,2,4,3,5,4,0,0,1
1,0,37,1,0,624,3,3,3,3,3,3,3,3,3,1,3,4,3,3,0,0,0
1,1,13,0,0,239,3,5,0,3,3,0,3,3,5,2,4,3,4,3,1,0,0
0,1,27,0,1,1083,2,4,2,2,2,2,2,2,3,5,5,5,4,2,22,26,0
0,0,24,1,0,844,3,3,3,2,1,3,1,1,3,1,2,3,5,1,0,0,0
1,1,44,0,0,992,1,5,2,4,1,2,1,1,5,5,5,5,5,1,4,8,0
1,1,42,1,1,3119,1,1,1,1,5,4,2,5,5,5,5,1,5,1,0,0,1
1,1,20,1,1,187,5,5,5,5,4,4,5,4,3,5,4,4,4,4,0,0,1
0,1,35,1,1,3864,3,5,5,5,3,3,3,1,1,1,3,2,1,1,92,80,0
0,1,31,0,0,549,3,0,3,1,3,3,4,3,4,3,4,3,4,3,0,0,0
1,1,37,1,0,110,1,3,3,3,1,1,1,1,1,1,3,2,3,1,0,0,0
0,1,28,1,1,1695,5,5,5,5,5,5,5,5,1,1,3,3,5,5,0,15,1
1,1,55,1,1,109,4,4,4,4,3,4,5,4,4,4,4,4,4,4,0,0,1
0,0,13,1,1,1020,5,0,5,1,3,5,3,3,3,5,4,5,4,3,22,0,1
1,1,52,0,0,644,2,5,3,3,4,3,4,4,2,4,2,1,3,4,0,0,0
1,1,56,1,1,1863,3,3,3,3,2,5,4,5,5,5,5,3,5,4,0,6,1
0,1,41,0,1,404,1,4,1,2,4,5,4,3,3,1,3,4,3,4,0,0,0
1,1,49,1,1,150,4,4,4,4,4,2,5,5,5,5,3,2,5,1,0,0,1
0,1,61,0,0,546,2,5,1,5,5,4,2,3,3,1,2,5,3,3,0,0,0
0,1,44,1,1,2340,1,1,1,1,4,4,4,5,5,5,5,3,5,5,0,0,1
0,1,68,1,0,254,3,5,5,5,3,4,4,3,3,3,3,2,3,1,2,0,0
1,1,59,1,0,632,3,2,2,2,3,3,3,3,4,5,4,1,3,3,2,10,0
1,0,38,1,1,583,4,5,5,4,2,5,2,2,3,4,4,4,4,2,0,0,1
0,1,29,0,0,248,4,4,4,3,3,4,3,3,3,4,4,4,4,3,2,0,0
0,0,26,1,1,1851,4,4,4,1,5,4,5,5,4,3,5,4,4,5,0,0,1
0,1,23,1,1,351,3,2,2,2,3,2,4,3,2,2,4,3,3,3,0,67,0
1,1,57,1,1,3191,4,4,4,4,4,3,3,4,4,4,4,2,4,1,0,0,0
0,1,59,1,1,1935,2,2,2,2,5,4,5,5,5,5,5,4,5,5,0,0,1
0,1,34,1,1,1697,5,5,5,5,3,4,5,4,4,4,4,3,4,4,0,0,1
1,1,50,1,1,1739,4,1,1,1,1,4,4,4,4,4,4,2,4,3,0,0,0
0,1,65,0,0,579,2,1,2,4,3,4,4,5,5,2,5,4,5,2,95,88,0
0,1,22,1,1,1869,1,1,1,1,4,4,4,4,4,2,5,1,1,4,0,0,1
0,1,28,1,0,322,1,2,2,2,1,1,1,1,2,4,4,2,4,1,0,0,0
1,0,25,1,0,1034,3,4,4,3,4,4,4,4,4,3,5,4,4,4,0,0,0
1,1,48,0,0,907,2,5,2,2,2,2,5,2,3,4,5,4,4,2,30,36,0
1,1,51,1,1,363,5,5,5,5,5,5,5,5,4,1,1,1,1,5,1,42,1
0,1,15,0,1,1009,3,2,3,3,2,3,2,2,3,2,3,1,3,2,0,0,0
1,1,55,0,0,802,4,4,4,2,5,4,2,5,1,2,5,4,5,5,36,30,0
1,0,54,1,1,239,4,4,4,3,4,4,1,4,3,4,5,4,5,4,16,9,1
1,1,37,0,0,209,2,1,2,3,4,2,4,4,3,2,3,2,3,4,21,12,0
1,0,37,1,0,861,2,2,2,2,3,2,3,3,2,1,3,1,3,3,0,8,0
0,0,25,1,1,594,3,5,3,3,5,3,5,5,3,2,4,4,4,5,0,8,0
0,0,40,1,1,338,4,3,3,3,2,3,2,2,5,4,5,4,4,2,66,69,0
1,0,35,1,0,546,3,3,3,4,2,3,2,2,1,2,4,1,3,2,6,9,0
1,1,60,1,1,1089,4,4,4,4,2,4,5,5,5,5,5,5,5,5,27,22,1
1,1,43,1,0,110,4,1,1,1,5,4,5,5,4,5,3,3,3,5,0,0,0
0,1,53,1,0,326,2,5,5,5,2,4,3,2,2,2,2,2,2,3,53,44,0
1,1,23,1,1,2585,1,1,1,1,3,3,3,3,4,2,4,3,4,3,4,0,1
0,1,17,0,0,948,2,4,3,3,4,3,4,4,5,1,5,3,2,4,7,15,0
1,1,55,0,0,1558,1,4,1,1,3,1,3,3,5,5,3,4,4,3,0,5,0
0,1,8,1,1,2475,1,1,1,1,5,5,5,5,5,3,4,3,5,5,1,0,1
0,0,23,1,0,529,4,5,4,4,4,4,4,4,5,2,5,3,4,4,0,0,0
1,1,32,0,0,1009,4,5,4,3,1,4,1,1,3,5,5,3,4,1,0,0,0
0,1,37,0,0,1205,4,1,3,4,3,3,3,3,3,1,4,3,4,3,4,4,0
1,1,34,1,1,3365,3,3,3,3,4,4,4,3,5,5,4,4,5,4,0,40,1
1,1,54,0,0,1587,3,5,3,4,5,3,2,5,3,5,3,3,4,5,25,7,0
1,1,29,1,1,281,2,5,5,5,2,2,2,2,4,2,4,1,3,2,0,0,0
0,0,25,1,1,297,5,4,5,3,4,5,4,4,3,5,5,3,5,4,0,0,1
0,1,40,1,1,2521,5,5,5,5,3,4,4,4,4,4,4,3,4,5,8,0,1
0,1,29,1,1,3794,3,3,3,3,4,4,4,4,3,5,3,3,2,4,18,1,1
0,1,41,1,1,3197,1,1,1,1,5,5,5,5,5,5,5,3,5,5,0,0,1
1,1,12,0,0,861,2,5,2,4,3,2,3,3,4,3,4,4,5,3,0,16,0
1,1,12,0,0,235,1,4,0,4,3,0,3,3,2,3,1,2,5,3,10,0,0
0,1,46,1,1,2965,4,4,4,4,4,4,5,5,5,5,5,4,5,4,13,0,1
1,1,19,1,1,3217,5,5,5,5,5,5,5,5,1,2,1,2,2,5,0,0,1
0,1,18,1,1,305,3,4,4,4,3,3,1,3,4,1,3,3,4,3,0,8,0
0,0,49,1,1,820,2,1,1,3,4,2,2,4,3,3,2,1,2,4,0,0,0
0,0,33,1,1,599,1,1,1,3,3,1,3,3,3,4,4,5,5,3,2,2,0
1,1,21,0,0,867,4,4,4,2,1,4,1,1,4,4,1,4,3,1,0,0,0
0,1,22,1,1,926,4,3,3,3,4,4,5,4,2,2,2,1,5,4,0,0,1
0,1,47,1,0,190,3,4,4,4,1,4,3,4,4,3,4,1,4,1,0,0,0
0,1,22,1,1,2785,3,3,3,3,5,5,5,5,5,2,4,3,5,5,0,0,1
0,1,70,0,1,495,3,3,2,3,5,4,3,4,4,2,4,4,4,2,0,0,0
0,1,35,0,1,2777,2,4,2,3,2,5,5,4,4,4,4,5,4,5,0,0,0
1,1,18,1,1,547,5,5,5,5,5,5,5,5,3,2,5,4,5,5,0,0,1
1,1,36,0,0,258,4,2,4,3,4,4,2,4,1,1,3,1,2,4,0,0,0
0,1,39,1,1,304,5,5,5,5,2,5,4,5,5,5,5,4,5,4,3,3,1
1,1,36,1,0,380,2,1,1,1,2,2,2,2,4,1,3,2,3,2,25,31,0
1,0,20,1,0,480,2,4,2,3,2,2,2,2,4,4,4,1,4,2,36,23,0
0,1,57,1,1,308,4,4,4,4,4,5,5,4,4,4,4,3,4,4,8,9,1
1,1,51,1,1,1014,5,2,2,2,5,5,5,5,5,1,3,4,2,5,5,5,1
0,0,27,1,0,552,3,0,3,1,2,3,2,2,1,2,4,5,3,2,0,23,0
1,1,30,1,1,552,5,5,5,5,4,4,4,4,2,1,2,1,1,4,0,0,1
1,1,30,1,1,1671,4,4,4,4,5,4,5,5,4,5,4,5,5,5,31,5,1
0,1,42,1,0,349,5,1,1,1,5,2,5,5,5,5,5,2,5,3,0,0,1
0,1,25,0,1,257,3,5,3,1,1,3,1,1,1,1,1,2,5,1,0,0,0
1,1,47,0,0,1046,3,5,3,4,1,3,1,1,2,1,5,5,3,1,17,19,0
1,1,39,1,1,402,5,5,5,5,5,5,5,5,5,5,5,4,5,3,3,1,1
0,1,48,0,0,785,2,5,2,1,2,5,4,2,2,2,1,4,2,5,0,8,0
1,1,23,0,1,689,5,5,5,1,5,5,5,5,3,4,4,3,4,5,0,0,1
0,1,49,0,0,604,1,5,1,4,4,5,5,5,5,1,5,3,5,5,18,0,0
0,0,41,1,1,2072,1,1,1,2,2,1,2,2,4,3,3,4,4,2,25,5,0
0,1,42,1,1,989,1,1,1,1,4,4,4,4,4,4,4,4,4,5,0,0,1
0,1,47,0,0,299,3,5,3,4,4,4,4,3,3,3,3,5,3,3,82,75,0
0,1,33,1,1,2494,2,2,2,2,5,4,5,5,5,5,5,2,5,4,0,0,1
0,1,57,1,1,787,1,0,0,2,4,3,3,5,5,0,5,1,5,4,0,0,0
1,1,47,1,1,1999,5,5,5,5,5,5,5,4,4,4,4,5,4,4,20,0,1
1,1,9,0,0,199,3,5,3,4,3,3,3,4,2,5,4,3,3,3,112,143,0
0,1,39,1,1,3965,3,3,3,3,4,3,2,4,4,4,4,2,4,4,0,0,1
1,1,41,1,1,3996,1,1,1,1,4,5,4,4,4,4,4,3,4,4,0,3,1
0,1,59,0,1,828,2,5,2,1,2,4,5,4,4,2,4,5,4,4,58,70,0
1,1,35,0,0,1036,1,5,1,2,3,1,3,3,4,5,5,4,4,3,0,0,0
0,1,37,1,0,515,1,3,5,3,1,1,1,1,1,5,3,2,4,1,6,21,0
0,1,55,1,1,3074,3,3,3,3,2,4,5,5,5,5,5,5,5,4,36,22,1
0,1,48,0,0,417,3,1,3,3,4,3,2,3,3,3,3,4,3,3,0,0,0
1,1,23,0,0,1558,1,3,0,3,2,0,1,2,4,2,4,4,3,2,0,0,0
0,1,45,1,1,1623,1,1,1,1,3,5,5,3,3,4,3,5,3,4,0,0,1
0,1,47,1,1,3939,1,1,3,1,5,5,5,5,2,5,4,5,4,5,0,0,1
0,1,27,1,0,859,5,3,3,3,5,5,5,5,4,2,5,1,5,5,0,12,1
1,1,20,0,0,425,2,1,2,4,5,2,5,5,3,1,3,1,3,5,14,0,0
0,1,57,0,1,216,3,4,3,4,4,5,5,5,5,3,5,4,5,4,0,0,0
0,1,47,1,1,3623,0,0,0,2,4,4,4,2,2,2,2,4,2,5,6,44,1
1,1,33,1,1,3305,4,4,4,4,5,5,5,5,5,2,5,5,5,5,23,13,1
1,1,59,0,0,834,2,4,2,1,4,2,4,4,3,5,5,5,5,4,17,18,0
0,1,48,1,0,931,3,4,4,4,2,3,3,3,3,3,3,4,3,1,67,73,0
1,1,42,1,1,1436,5,5,5,5,3,5,4,4,4,4,4,4,4,3,8,0,1
0,0,11,1,0,645,3,2,4,3,1,4,1,1,1,2,3,4,4,1,22,28,0
1,1,55,1,1,3219,4,4,4,4,5,5,5,4,4,4,4,5,4,5,0,0,1
0,1,44,1,1,1371,1,1,1,1,5,5,5,3,3,4,4,5,5,5,146,145,1
0,1,35,0,0,2640,2,1,2,3,5,2,5,5,4,3,2,3,3,5,0,0,0
0,1,62,0,0,1235,1,5,1,2,5,4,4,4,4,1,3,4,4,3,0,0,0
0,1,32,1,1,2075,3,3,3,3,4,4,4,4,5,4,4,4,5,4,0,0,1
0,1,21,0,0,971,2,5,2,3,5,2,5,5,5,3,4,3,5,5,38,37,0
